8+0,clydefrog,1889,lordpork,1999,76,resign,black,w,110,C01,5,French Defense: Exchange Variation
9+5,isvok,2021,saitama_opm,1857,66,resign,black,b,164,C01,5,French Defense: Exchange Variation
15+12,easydoor,1906,elgranmaestro,2006,62,mate,black,w,100,C01,5,French Defense: Exchange Variation
15+8,nuhbek,2057,tony995,1949,154,resign,black,b,108,C01,5,French Defense: Exchange Variation
10+0,pluk03,1575,first-time-1,2240,16,mate,black,w,665,C01,5,French Defense: Exchange Variation
15+0,hamidreza,1355,totamoscal,1450,20,resign,black,w,95,C01,5,French Defense: Exchange Variation
15+7,hamidreza,1363,katerina1965,1623,52,resign,black,w,260,C01,5,French Defense: Exchange Variation
10+0,malonbh,1915,youralterego,2258,74,resign,black,w,343,C01,5,French Defense: Exchange Variation
10+0,pink-flower,1965,maelic,2087,154,time,black,w,122,C01,7,French Defense: Exchange Variation |  Monte Carlo Variation
15+15,sriramprasad,1769,honza7,1791,44,mate,black,w,22,C01,9,French Defense: Exchange Variation |  Svenonius Variation
30+0,webkin,1561,martinedition,1496,52,resign,black,b,65,C01,9,French Defense: Exchange Variation |  Svenonius Variation
15+0,webkin,1567,nk_cell,1550,86,resign,black,b,17,C01,9,French Defense: Exchange Variation |  Svenonius Variation
5+10,thehuy186,1589,dpoty,1445,44,resign,black,b,144,C01,6,French Defense: Franco-Hiva Gambit I Accepted
15+0,b412s,1619,hightwaytohell,1574,96,time,black,b,45,C00,4,French Defense: Franco-Hiva Gambit II
15+0,cosqun588,1777,krishchennai93,1736,32,mate,black,b,41,C00,3,French Defense: Horwitz Attack
5+30,sanskar99,1547,mimirilinguis,971,72,resign,black,b,576,C00,3,French Defense: King's Indian Attack
15+14,napoleon22,1585,toni4127,1861,18,resign,black,w,276,C00,3,French Defense: King's Indian Attack
10+0,v1chess,1530,acsinteco,1561,84,resign,black,w,31,C00,3,French Defense: King's Indian Attack
10+0,dbercaw,1009,crixin,1179,70,mate,black,w,170,C00,3,French Defense: King's Indian Attack
17+0,crosshair,1047,crixin,1202,82,mate,black,w,155,C00,3,French Defense: King's Indian Attack
9+0,m-gibellato,1023,crixin,1246,14,resign,black,w,223,C00,3,French Defense: King's Indian Attack
10+0,theflayer,1289,lawrenman,1732,62,mate,black,w,443,C00,3,French Defense: King's Indian Attack
15+0,birdplane,1727,elcidestaron,1825,36,resign,black,w,98,C00,3,French Defense: King's Indian Attack
8+10,iskendermyucel,1207,oldpaths,1579,37,resign,black,w,372,C00,3,French Defense: Knight Variation
20+10,hoanghieudro2,1409,oldpaths,1548,34,mate,black,w,139,C00,3,French Defense: Knight Variation
10+0,hopefullman15,1597,avelez8,1728,70,mate,black,w,131,C00,3,French Defense: Knight Variation
15+0,isachess,1860,philiveykk,1820,44,resign,black,b,40,C00,3,French Defense: Knight Variation
8+0,tutubelezza,1426,eideral,1527,110,resign,black,w,101,C00,3,French Defense: Knight Variation
15+5,ahmedham,1320,jutton1,1400,76,resign,black,w,80,C00,3,French Defense: Knight Variation
5+5,ffuentes90,1676,fischerdipper,1680,30,resign,black,w,4,C00,3,French Defense: Knight Variation
10+0,joydivisions,1378,alkeal,1318,36,resign,black,b,60,C00,3,French Defense: Knight Variation
10+0,frikazoid55,1475,vishalvasans1,1585,114,resign,black,w,110,C00,3,French Defense: Knight Variation
10+0,celestialteapot,1748,s-a,1852,50,resign,black,w,104,C00,3,French Defense: Knight Variation
10+0,mirrorlrirrom,1365,s-a,1850,19,resign,black,w,485,C00,3,French Defense: Knight Variation
10+0,juncinmestrella,1802,rodelitobrazal,1691,40,resign,black,b,111,C00,3,French Defense: Knight Variation
10+0,nick_p,1804,juncinmestrella,1837,48,resign,black,w,33,C00,3,French Defense: Knight Variation
10+0,juncinmestrella,1778,revod,1757,60,resign,black,b,21,C00,3,French Defense: Knight Variation
10+0,a_p_t_e_m_u_u,1285,anastasia_333,1383,40,mate,black,w,98,C00,3,French Defense: Knight Variation
10+0,mikiduda,1390,romannissan87,1201,114,mate,black,b,189,C00,3,French Defense: Knight Variation
4+6,mikiduda,1383,szachysta,1045,42,mate,black,b,338,C00,3,French Defense: Knight Variation
4+6,mikiduda,1383,szachysta,1045,26,resign,black,b,338,C00,3,French Defense: Knight Variation
8+0,mikiduda,1383,szachysta,1045,52,mate,black,b,338,C00,3,French Defense: Knight Variation
10+8,islam01,1348,at70,1460,110,resign,black,w,112,C00,3,French Defense: Knight Variation
15+14,apap,1825,toni4127,1869,54,resign,black,w,44,C00,3,French Defense: Knight Variation
15+14,phriidbst,1730,toni4127,1893,55,resign,black,w,163,C00,3,French Defense: Knight Variation
10+10,mohammadfazeli,1429,chrisca408,1552,80,mate,black,w,123,C00,3,French Defense: Knight Variation
10+0,forkedagain,1805,betweentwopawns,1727,64,resign,black,b,78,C00,3,French Defense: Knight Variation
10+0,rjh24,1132,jdy,1107,16,resign,black,b,25,C00,3,French Defense: Knight Variation
15+8,saeed65,1696,dac23,1527,84,time,black,b,169,C00,3,French Defense: Knight Variation
10+0,itams,1169,hus1972,1104,60,mate,black,b,65,C00,3,French Defense: Knight Variation
10+0,rembrandt16,1507,creeks,1494,46,resign,black,b,13,C00,3,French Defense: Knight Variation
15+10,sasha046,1799,gmanderson,2193,46,resign,black,w,394,C00,3,French Defense: Knight Variation
15+5,kingcrazy99,1353,fi2506,1485,30,resign,black,w,132,C00,3,French Defense: Knight Variation
10+3,kingcrazy99,1375,skryvladimir,1679,56,resign,black,w,304,C00,3,French Defense: Knight Variation
5+8,wisepanther,1495,shahimuramato,1283,153,resign,black,b,212,C00,3,French Defense: Knight Variation
10+0,nesa10,2135,oso_bucholz,2118,64,resign,black,b,17,C00,3,French Defense: Knight Variation
10+0,evan_h1234,1331,snovapampa,2043,46,resign,black,w,712,C00,3,French Defense: Knight Variation
10+0,vicmisab,1658,jdbarger,1835,48,mate,black,w,177,C00,3,French Defense: Knight Variation
10+0,kellyclarkson,1381,herzo,1731,66,mate,black,w,350,C00,3,French Defense: Knight Variation
10+0,egor_korsakov,1696,bash0707,1695,42,resign,black,b,1,C00,3,French Defense: Knight Variation
10+0,alexkhan021,1696,donutsaredelish,1854,76,resign,black,w,158,C00,3,French Defense: Knight Variation
14+0,livia_dq1,1701,saitama_opm,1662,48,resign,black,b,39,C00,3,French Defense: Knight Variation
15+15,arnomass,1451,yourturnsoon,1294,58,mate,black,b,157,C00,3,French Defense: Knight Variation
9+0,dookieface,1380,crixin,1251,18,resign,black,b,129,C00,3,French Defense: Knight Variation
10+0,anakgreget,1655,chhaand,1673,62,mate,black,w,18,C00,3,French Defense: Knight Variation
7+5,jeffersondarcy1,1548,isidre80,1465,102,resign,black,b,83,C00,3,French Defense: Knight Variation
15+0,tahastanly,1385,jkriklu,1277,125,resign,black,b,108,C00,3,French Defense: Knight Variation
10+10,thepound,1028,woolypencil,1212,38,mate,black,w,184,C00,3,French Defense: Knight Variation
10+0,dannym,1587,divu7,1604,112,mate,black,w,17,C00,3,French Defense: Knight Variation
10+0,antigonus,1520,divu7,1595,49,resign,black,w,75,C00,3,French Defense: Knight Variation
20+1,antonzyryanov,1743,divu7,1616,32,resign,black,b,127,C00,3,French Defense: Knight Variation
10+0,igor9755,1316,divu7,1586,94,resign,black,w,270,C00,3,French Defense: Knight Variation
10+0,morphyagain,1927,lawrenman,1718,102,mate,black,b,209,C00,3,French Defense: Knight Variation
10+0,kostya37,1426,lawrenman,1764,108,mate,black,w,338,C00,3,French Defense: Knight Variation
15+0,pero2003,1650,elcidestaron,1800,112,resign,black,w,150,C00,3,French Defense: Knight Variation
20+20,drunkenfluteplayer,1349,iqfranta,1653,98,resign,black,w,304,C00,3,French Defense: Knight Variation
10+0,dennist54,1795,youralterego,2215,94,resign,black,w,420,C00,3,French Defense: Knight Variation
10+0,onehundredselected,1787,youralterego,2194,56,resign,black,w,407,C00,3,French Defense: Knight Variation
15+0,vchess4,1849,yura1204,1968,80,resign,black,w,119,C00,3,French Defense: Knight Variation
15+5,zoro55,1768,oldpaths,1560,64,mate,black,b,208,C00,3,French Defense: La Bourdonnais Variation
10+0,fungi,1856,nik99,2171,106,resign,black,w,315,C00,3,French Defense: La Bourdonnais Variation
15+15,jdy,1150,zackittup,1157,92,resign,black,w,7,C00,3,French Defense: La Bourdonnais Variation
15+0,epicchess66,795,businessman47,1157,144,resign,black,w,362,C00,3,French Defense: La Bourdonnais Variation
10+0,truthinthedetails,1663,arda2828,1631,56,resign,black,b,32,C00,3,French Defense: La Bourdonnais Variation
8+0,muhammedbuba,2092,oso_bucholz,2080,110,time,black,b,12,C00,3,French Defense: La Bourdonnais Variation
11+4,ti033ma,1533,riverroad,1511,56,resign,black,b,22,C00,3,French Defense: La Bourdonnais Variation
9+0,axouu,1446,crixin,1237,80,mate,black,b,209,C00,3,French Defense: La Bourdonnais Variation
5+8,brko61,1781,divu7,1598,46,resign,black,b,183,C00,3,French Defense: La Bourdonnais Variation
10+0,wetcardboardbox,1615,lawrenman,1727,22,resign,black,w,112,C00,3,French Defense: La Bourdonnais Variation
10+0,junmarie,1820,youralterego,2225,28,resign,black,w,405,C00,3,French Defense: La Bourdonnais Variation
11+4,ti033ma,1534,riverroad,1510,24,resign,black,b,24,C00,6,French Defense: La Bourdonnais Variation |  Reuter Gambit
10+5,whitewing,1813,s-a,1887,26,resign,black,w,74,C12,11,French Defense: MacCutcheon Variation |  Chigorin Variation
10+0,avichal,1861,neverss,1960,43,resign,black,w,99,C12,11,French Defense: MacCutcheon Variation |  Chigorin Variation
10+0,first-time-1,2267,woodcrusher75,1500,166,mate,black,b,767,C12,9,French Defense: MacCutcheon Variation |  Exchange Variation
5+5,mb1981,1694,fischerdipper,1692,71,resign,black,b,2,C10,6,French Defense: Marshall Variation
10+0,hasan_al-banna,1376,sadusiek,1370,46,mate,black,b,6,C10,6,French Defense: Marshall Variation
15+15,scorchedturf,1337,jermius,1384,40,resign,black,w,47,C10,6,French Defense: Marshall Variation
20+0,blazingdragon,1557,litvinartem,1675,39,resign,black,w,118,C10,6,French Defense: Marshall Variation
10+0,chotchito,1201,glzrchess,1230,96,mate,black,w,29,C10,6,French Defense: Marshall Variation
10+0,chippy,1285,genius93,1869,44,mate,black,w,584,C10,6,French Defense: Marshall Variation
20+3,franzliszt,1362,nuffsaidm8,1697,60,mate,black,w,335,C10,6,French Defense: Marshall Variation
5+8,danielgraham88,1142,marinho797,1431,90,mate,black,w,289,C01,4,French Defense: Mediterranean Defense
20+0,magen,1555,egor_korsakov,1673,58,resign,black,w,118,C01,4,French Defense: Mediterranean Defense
9+0,zaho3a,1331,crixin,1267,82,time,black,b,64,C01,4,French Defense: Mediterranean Defense
15+0,thatguythatistr,1560,adamsoun,1430,43,resign,black,b,130,C01,4,French Defense: Mediterranean Defense
10+0,taranga,1305,piroz_xucestih,1293,10,mate,black,b,12,C00,3,French Defense: Normal Variation
10+0,saviter,1707,episode,1699,84,time,black,b,8,C00,3,French Defense: Normal Variation
15+3,ducksandcats,1858,reda2345,1730,49,resign,black,b,128,C00,3,French Defense: Normal Variation
10+0,jesteroz,1277,riccovieira,1173,100,time,black,b,104,C00,3,French Defense: Normal Variation
10+0,hasan_al-banna,1403,fernanvm,1387,56,resign,black,b,16,C00,3,French Defense: Normal Variation
10+0,hasan_al-banna,1437,darkclassic,1635,88,mate,black,w,198,C00,3,French Defense: Normal Variation
15+15,joe-brown,951,acrossimpact,955,8,resign,black,w,4,C00,3,French Defense: Normal Variation
9+1,tactical_bishop,1423,sneaky_bugger,1576,6,resign,black,w,153,C00,3,French Defense: Normal Variation
10+0,hernype,1479,chicago_chess,1387,19,resign,black,b,92,C00,3,French Defense: Normal Variation
9+1,tactical_bishop,1423,sneaky_bugger,1576,6,resign,black,w,153,C00,3,French Defense: Normal Variation
15+0,thepawnsofwrath,1421,euazama,1278,12,resign,black,b,143,C00,3,French Defense: Normal Variation
10+2,d_war,1538,ndjen,1564,94,resign,black,w,26,C00,3,French Defense: Normal Variation
15+5,bishada,1868,kabyle1983,1675,94,resign,black,b,193,C00,3,French Defense: Normal Variation
5+5,gamingprof,1512,the_promise,1447,144,mate,black,b,65,C00,3,French Defense: Normal Variation
10+0,dbercaw,996,crixin,1191,94,time,black,w,195,C00,3,French Defense: Normal Variation
5+8,jabekens,1941,jeyhun,1605,54,resign,black,b,336,C00,3,French Defense: Normal Variation
10+0,scooberftw,1768,shafara,1743,88,resign,black,b,25,C00,3,French Defense: Normal Variation
10+0,roberto147,1754,alexmalando,1746,66,resign,black,b,8,C00,3,French Defense: Normal Variation
90+0,alpervsmagnus,1418,garik_svk,1421,72,mate,black,w,3,C00,3,French Defense: Normal Variation
10+7,woodham,1199,jagodin70,1359,54,mate,black,w,160,C00,3,French Defense: Normal Variation
15+0,dsom,1049,rookie1993,1234,56,mate,black,w,185,C10,5,French Defense: Paulsen Variation
10+0,rustam9,998,juniohispano,937,80,time,black,b,61,C00,5,French Defense: Pelikan Variation
5+40,berejokserg,1500,oldpaths,1554,78,resign,black,w,54,C00,3,French Defense: Queen's Knight
10+1,sirrezack,1534,betweentwopawns,1740,90,mate,black,w,206,C00,3,French Defense: Queen's Knight
10+0,sky1234,1023,hus1972,1086,22,resign,black,w,63,C00,3,French Defense: Queen's Knight
5+8,fixif,1500,mayor_mccheese,1331,52,mate,black,b,169,C00,3,French Defense: Queen's Knight
20+0,cliward132,1126,campelovisc,1483,60,resign,black,w,357,C00,3,French Defense: Queen's Knight
20+3,wheede,1314,nuffsaidm8,1675,68,resign,black,w,361,C00,3,French Defense: Queen's Knight
9+0,i_vr,1305,crixin,1229,42,resign,black,b,76,C00,3,French Defense: Queen's Knight
30+10,ivanbus,1278,baep,1316,80,resign,black,w,38,C00,3,French Defense: Queen's Knight
5+8,tahastanly,1407,smorris,1555,114,resign,black,w,148,C00,3,French Defense: Queen's Knight
2+10,nomadic_george,1948,jdbarger,1842,50,resign,black,b,106,C00,3,French Defense: Reti-Spielmann Attack
10+0,palaplay,1953,hccprofessor,1957,92,resign,black,w,4,C00,3,French Defense: Reti-Spielmann Attack
15+0,palaplay,1949,hooverphonic,2260,34,resign,black,w,311,C00,3,French Defense: Reti-Spielmann Attack
12+0,palaplay,1954,sawyas,2082,72,resign,black,w,128,C00,3,French Defense: Reti-Spielmann Attack
10+0,oligo,1641,alexmalando,1766,50,mate,black,w,125,C10,6,French Defense: Rubinstein Variation
10+0,oggy04,1971,palo27,1858,156,time,black,b,113,C10,8,French Defense: Rubinstein Variation |  Blackburne Defense
5+5,george_35,1354,fischerdipper,1631,122,mate,black,w,277,C00,5,French Defense: Schlechter Variation
10+0,alfredgjoncari,1789,juncinmestrella,1838,74,time,black,w,49,C00,5,French Defense: Schlechter Variation
10+0,glzrchess,1323,pasch0s,1334,58,resign,black,w,11,C00,5,French Defense: Schlechter Variation
10+0,nash300,1289,demetriostratos,1686,20,resign,black,w,397,C00,5,French Defense: Schlechter Variation
5+10,dpoty,1490,katumbayona,1709,40,resign,black,w,219,C00,3,French Defense: Steiner Variation
8+8,neelsg,1635,siindbad,2131,22,mate,black,w,496,C00,3,French Defense: Steinitz Attack
7+3,domingo5,1888,jdbarger,1846,58,resign,black,b,42,C00,3,French Defense: Steinitz Attack
20+3,mikael1998,1652,nuffsaidm8,1653,46,mate,black,w,1,C00,3,French Defense: Steinitz Attack
10+0,asianindahouse,1489,hosein_rabiee_g,1504,82,mate,black,w,15,C00,3,French Defense: Steinitz Attack
5+8,yokocito,1278,posmun,1488,54,mate,black,w,210,C00,3,French Defense: Steinitz Attack
10+0,luckynrone,1877,kyanh,1558,50,resign,black,b,319,C11,11,French Defense: Steinitz Variation #2
30+0,qc-patzer,1563,cagliostro97,1498,94,resign,black,b,65,C03,5,French Defense: Tarrasch Variation
10+0,marcelo1957,1932,betweentwopawns,1757,72,mate,black,b,175,C03,5,French Defense: Tarrasch Variation
5+13,shadowtiger,1872,ivko73,1777,56,resign,black,b,95,C03,5,French Defense: Tarrasch Variation
10+0,mhamed_basti,1766,juncinmestrella,1819,124,resign,black,w,53,C05,6,French Defense: Tarrasch Variation |  Closed Variation
5+5,rezadianati,2120,siindbad,2135,46,time,black,w,15,C05,6,French Defense: Tarrasch Variation |  Closed Variation
10+0,scorpion273154,2106,youralterego,2241,88,time,black,w,135,C05,6,French Defense: Tarrasch Variation |  Closed Variation
10+0,kamil2009,1865,juncinmestrella,1850,78,mate,black,b,15,C05,12,French Defense: Tarrasch Variation |  Closed Variation #2
5+5,waldi65,1392,fischerdipper,1684,60,mate,black,w,292,C07,6,French Defense: Tarrasch Variation |  Open System
15+15,akutt52y,1707,gr8_m8_m8_im_ir8,1712,24,resign,black,w,5,C07,7,French Defense: Tarrasch Variation |  Open System |  Suechting Line
10+0,hill_j,1114,spi2rone,1027,110,time,black,b,87,C00,5,French Defense: Two Knights Variation
10+0,hindenburg9192,1500,vishalvasans1,1591,22,resign,black,w,91,C00,5,French Defense: Two Knights Variation
10+0,nastygrapefruit,1500,dellinspiron25,1473,32,mate,black,b,27,C00,5,French Defense: Two Knights Variation
10+5,inkognito001,2021,oso_bucholz,2107,36,resign,black,w,86,C00,5,French Defense: Two Knights Variation
10+0,mk91,1803,oso_bucholz,2285,50,resign,black,w,482,C00,5,French Defense: Two Knights Variation
10+8,rasil1,1431,jackydawg,1510,50,time,black,w,79,C00,5,French Defense: Two Knights Variation
10+0,firas101,2226,kerboodle,2342,28,resign,black,w,116,C16,7,French Defense: Winawer Variation |  Advance Variation
5+15,palaplay,1968,patzmaschine,2344,114,mate,black,w,376,C16,7,French Defense: Winawer Variation |  Advance Variation
10+0,oggy04,1998,etacarinae,1880,62,resign,black,b,118,C18,11,French Defense: Winawer Variation |  Advance Variation #2
15+0,xerxes123,1877,jdbarger,1813,92,resign,black,b,64,C01,7,French Defense: Winawer Variation |  Delayed Exchange Variation
10+0,laughingman22,1616,tal04,1673,42,mate,black,w,57,C01,7,French Defense: Winawer Variation |  Delayed Exchange Variation
10+0,kaliayev,1567,picklesmcknight,1698,88,resign,black,w,131,C15,7,French Defense: Winawer Variation |  Fingerslip Variation
10+0,kaliayev,1573,poocasso,1407,30,resign,black,b,166,C15,7,French Defense: Winawer Variation |  Fingerslip Variation
10+0,magnus_new,2016,doraemon61,2264,46,mate,black,w,248,C18,13,French Defense: Winawer Variation |  Poisoned Pawn Variation
7+10,ars54321,2078,philippinepride,2077,96,resign,black,b,1,C18,13,French Defense: Winawer Variation |  Poisoned Pawn Variation
8+0,shreyposhiya,1109,martinduranh,1171,16,resign,black,w,62,C15,7,French Defense: Winawer Variation |  Winckelmann-Riemer Gambit
5+8,bmonteiro,1924,m8ryx,1512,14,resign,black,b,412,C15,7,French Defense: Winawer Variation |  Winckelmann-Riemer Gambit
10+0,lancel0t,1610,juncinmestrella,1856,102,mate,black,w,246,C00,7,French Defense: Wing Gambit
10+0,vanirof,1651,first-time-1,2206,74,time,black,w,555,A00,1,Gedult's Opening
5+8,dipset,1477,cm0911,1484,94,mate,black,w,7,A00,1,Gedult's Opening
10+0,goj,1771,raesremmurd,2019,106,resign,black,w,248,A00,1,Gedult's Opening
15+15,tomplfr,1089,hill_j,1165,40,mate,black,w,76,C50,6,Giuoco Piano
15+15,hill_j,1133,karfedericol,1234,60,resign,black,w,101,C50,6,Giuoco Piano
15+20,aliakbarshareh,1750,bekzodjon,1741,36,mate,black,b,9,C50,6,Giuoco Piano
10+0,jagelka,2344,skuppam3,2215,50,resign,black,b,129,C50,6,Giuoco Piano
10+1,melibea1964,1312,minecraftbook,1237,42,resign,black,b,75,C50,6,Giuoco Piano
10+0,sandbox992,1327,the_stuperman,1343,66,resign,black,w,16,C50,6,Giuoco Piano
10+0,fzebral,1798,behrooz36tehran,1848,48,resign,black,w,50,C50,6,Giuoco Piano
10+0,wolf2875,1788,behrooz36tehran,1853,62,mate,black,w,65,C50,6,Giuoco Piano
10+0,chicago_chess,1392,rudiramawulan,1816,37,resign,black,w,424,C50,6,Giuoco Piano
15+0,talal70,1600,ri_chess,1545,38,resign,black,b,55,C50,6,Giuoco Piano
15+0,alfonso573,1588,gameboymaster49899,1674,102,mate,black,w,86,C50,6,Giuoco Piano
16+2,alex_renegade,1470,rembrandt16,1528,42,mate,black,w,58,C50,6,Giuoco Piano
20+0,mahoni_1453,1394,rembrandt16,1475,138,mate,black,w,81,C50,6,Giuoco Piano
20+5,andreschil,1158,skagarmanov,1521,40,time,black,w,363,C50,6,Giuoco Piano
10+0,rock_the_roll,1420,pink-flower,1964,40,mate,black,w,544,C50,6,Giuoco Piano
10+0,poocasso,1438,robertg6,1698,42,mate,black,w,260,C50,6,Giuoco Piano
10+0,d_war,1593,ninetynine,1654,78,time,black,w,61,C50,6,Giuoco Piano
7+2,cameronl86,1657,pieretti,1927,58,time,black,w,270,C50,6,Giuoco Piano
10+0,adatene,1590,sped112,1614,36,resign,black,w,24,C50,6,Giuoco Piano
20+20,ahmedgomez,1445,mahmoud_safyan,1649,105,resign,black,w,204,C50,6,Giuoco Piano
10+0,barneystinsonking,1471,mehmetali_t,1509,24,resign,black,w,38,C50,6,Giuoco Piano
15+10,paulcm85,1567,webkin,1518,30,resign,black,b,49,C50,6,Giuoco Piano
15+30,motaz_ghunaim,1621,jyotirmoy1997,1855,38,resign,black,w,234,C50,6,Giuoco Piano
5+8,tiks,1533,nederlander2,1435,52,mate,black,b,98,C50,6,Giuoco Piano
10+0,userx100,1356,stojan17,1355,76,resign,black,b,1,B00,2,Goldsmith Defense
15+5,dhernandez101,1430,zbinladen,1250,52,resign,black,b,180,B00,2,Goldsmith Defense
10+8,yokocito,1271,uhdaudio,1349,30,resign,black,w,78,B00,2,Goldsmith Defense
10+0,woodham,1212,tonisubi,1331,50,resign,black,w,119,B00,2,Goldsmith Defense
15+15,hill_j,1147,skipskipskop,908,64,resign,black,b,239,B00,4,Goldsmith Defense: Picklepuss Defense
10+0,divinchi,1531,amateur_pawn_star,1473,70,time,black,b,58,A00,1,Grob Opening
12+0,neays2390,1016,newvasyuki,1429,48,mate,black,w,413,A00,1,Grob Opening
8+8,drew666,1500,kleberdias,1250,76,mate,black,b,250,A00,1,Grob Opening
10+0,nanang8231,1807,piley159,1274,12,resign,black,b,533,A00,3,Grob Opening: Grob Gambit
10+0,ziyizhang,1743,aristokrat2192,2088,98,mate,black,w,345,A00,3,Grob Opening: Grob Gambit
10+0,vinc123,2066,anejbegunje,2180,132,time,black,w,114,A00,5,Grob Opening: Grob Gambit |  Fritz Gambit
10+0,avelez8,1735,mrmaccc,1806,46,resign,black,w,71,D80,6,Gruenfeld Defense
10+0,mobin1388,1841,kia010,1914,168,resign,black,w,73,D80,6,Gruenfeld Defense
10+0,tonyhuang19,1368,tacticalattack,1918,38,mate,black,w,550,D85,13,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation
10+0,slobodan7,1835,chesscarl,2307,74,resign,black,w,472,D94,9,Gruenfeld Defense: Three Knights Variation |  Burille Variation
10+0,bomardan,1589,tfeng,1569,120,mate,black,b,20,D92,9,Gruenfeld Defense: Three Knights Variation |  Hungarian Attack
15+8,drunkenfluteplayer,1305,cbarhale,1611,57,resign,black,w,306,D94,11,Gruenfeld Defense: Three Knights Variation |  Paris Variation
10+0,dkattir,1871,mauritius,1865,30,resign,black,b,6,D91,9,Gruenfeld Defense: Three Knights Variation |  Petrosian System
10+5,blokh1n,1156,jackdouxx,1440,70,resign,black,w,284,C40,4,Gunderam Defense
10+0,d_war,1604,zubkov1,1306,89,resign,black,b,298,C40,4,Gunderam Defense
30+0,smartguy101,1047,thiagobezerra,1492,27,resign,black,w,445,B00,2,Hippopotamus Defense #2
8+12,oldpaths,1578,lc777,1605,32,resign,black,w,27,A40,2,Horwitz Defense
5+5,fischerdipper,1668,adhen,1761,54,mate,black,w,93,A40,2,Horwitz Defense
5+5,spinola01,1709,fischerdipper,1681,58,mate,black,b,28,A40,2,Horwitz Defense
10+0,heisenberg3,1983,chesscarl,2313,38,resign,black,w,330,A40,2,Horwitz Defense
8+0,mccheese,1057,jacknocler,1240,44,resign,black,w,183,A40,2,Horwitz Defense
10+0,lolrager,1154,cantaloop,1191,7,resign,black,w,37,A40,2,Horwitz Defense
10+0,nik99,2179,retsamdnargeht,2090,124,resign,black,b,89,A40,2,Horwitz Defense
10+0,giraffacollocorto,1287,barrow-wight,1355,90,resign,black,w,68,A40,2,Horwitz Defense
10+0,tactical_bishop,1500,sneaky_bugger,1500,3,resign,black, ,0,A40,2,Horwitz Defense
5+5,darkknight11111,1513,dambrosio1971,1783,16,resign,black,w,270,A40,2,Horwitz Defense
10+0,tactical_bishop,1500,sneaky_bugger,1500,3,resign,black, ,0,A40,2,Horwitz Defense
10+0,bischopscup,1253,willisand,1956,86,resign,black,w,703,A40,2,Horwitz Defense
10+0,bischopscup,1265,guilherme1983,1720,70,resign,black,w,455,A40,2,Horwitz Defense
10+1,orangeandblue,1482,spdchi,1472,34,resign,black,b,10,A40,2,Horwitz Defense
30+1,koupito,1084,businessman47,1146,82,mate,black,w,62,A40,2,Horwitz Defense
10+0,g0030_rodionova-li,1669,hus1972,1481,56,mate,black,b,188,A40,2,Horwitz Defense
1+10,efeozbakir1,1255,totalitarizm,1815,44,resign,black,w,560,A40,2,Horwitz Defense
10+0,efra3d,1217,glzrchess,1219,30,time,black,w,2,A40,2,Horwitz Defense
10+5,thehutchtouch,1847,avm1979,1835,41,resign,black,b,12,A40,2,Horwitz Defense
10+0,thehutchtouch,1853,ridamo,1778,86,mate,black,b,75,A40,2,Horwitz Defense
10+0,thehutchtouch,1857,salahudhinvp,1565,84,time,black,b,292,A40,2,Horwitz Defense
10+0,thehutchtouch,1893,argas19,1830,60,resign,black,b,63,A40,2,Horwitz Defense
10+7,eche777,1408,doudblast,1374,104,mate,black,b,34,A40,2,Horwitz Defense
4+6,jbh7,1348,athanna,1573,46,mate,black,w,225,A40,2,Horwitz Defense
5+7,destroyer4,1277,meroxa,1803,38,resign,black,w,526,A40,2,Horwitz Defense
25+3,nuffsaidm8,1619,kaplan59,1595,54,resign,black,b,24,A40,2,Horwitz Defense
15+5,ignut,982,karsh,1115,32,mate,black,w,133,A40,2,Horwitz Defense
15+0,karsh,992,ravoshm,1017,52,resign,black,w,25,A40,2,Horwitz Defense
15+15,marmooool,1390,arnomass,1435,90,time,black,w,45,A40,2,Horwitz Defense
10+0,sergeypolozhiev,2046,cielpaiva,2011,136,time,black,b,35,A40,2,Horwitz Defense
5+8,gvmkk,1870,o-king-o,1826,66,resign,black,b,44,A40,2,Horwitz Defense
10+0,bigbigbiigchiken,2278,o-king-o,1800,38,resign,black,b,478,A40,2,Horwitz Defense
10+0,pmw97,1726,sarascacco,1582,142,mate,black,b,144,A40,2,Horwitz Defense
5+8,josephl2084,1407,tahastanly,1333,106,resign,black,b,74,A40,2,Horwitz Defense
10+0,bocadagod,1545,gula78,1658,45,resign,black,w,113,A40,2,Horwitz Defense
10+0,lawrenman,1754,hpustela,1263,36,time,black,b,491,A40,2,Horwitz Defense
10+0,acrux,1599,lawrenman,1716,44,resign,black,w,117,A40,2,Horwitz Defense
15+0,elcidestaron,1834,carlos0575,1723,78,time,black,b,111,A40,2,Horwitz Defense
15+0,baranornarli,1777,fluxion,1853,94,resign,black,w,76,A40,2,Horwitz Defense
15+0,baranornarli,1758,chessman2017gpj,1718,79,resign,black,b,40,A40,2,Horwitz Defense
5+20,nederlander2,1450,denkiev,1532,95,resign,black,w,82,A40,2,Horwitz Defense
6+6,nederlander2,1458,prins,1521,70,mate,black,w,63,A40,2,Horwitz Defense
11+0,theicemanv,1623,aziz_nv,1530,102,resign,black,b,93,A40,2,Horwitz Defense
7+5,quintinator,1121,woodham,1212,62,mate,black,w,91,A40,2,Horwitz Defense
